song_id,z1,z2,z3,z4,z5,z6,z7,z8,genre_clean,language
SOVAHWF12A81C23457,0.00064822903,0.0012857872,0.0017508412,-0.0033506248,-0.0029687225,0.00015017856,0.002004343,-0.0013597645,other,en
SOGPESA12AB0180D65,8.895318e-05,0.0005835062,0.0009284392,0.0015409105,-0.0011582327,-0.0022051344,1.3291836e-05,0.001204743,other,en
SOOVSAM12A81C218AF,-0.0010719387,-0.0023838552,-0.001651448,-0.0018479116,6.460352e-05,0.0022997577,-0.0010881426,-0.00033344794,roots reggae,en
SOEWUBS12A6D4F8DB0,-0.00028850767,-0.0010291645,0.0011796855,-0.0014687888,-0.00020256732,0.00066566095,-0.00032017054,-7.404899e-05,other,en
SOCWGLQ12A8C13D14A,6.6655106e-05,-4.2035244e-05,0.0016599165,0.002899604,-5.6431163e-05,-0.00089252833,-0.0026131638,0.0012971759,other,en
SOCKRCU12A8C143B0C,0.00041005074,-3.2014214e-06,0.0025008358,-0.0015157871,-0.0010605551,0.0019314019,-0.0015669088,-0.0010470152,other,en
SOSKAWG12A8C1359AD,-0.00022307097,-0.0009752745,-7.8645535e-05,-0.0034836885,-0.001441786,0.003300638,-0.00071790954,-0.0017713625,dancehall,en
SOYEKDD12A6702113B,0.00027297263,-0.0019432483,-0.0029025702,0.0003618691,0.00034128735,0.00085026026,-0.002332882,-0.00066338293,gangster rap,en
SOJWEFZ12A8C13B69D,7.840269e-05,0.0009051026,0.0005242253,0.001500221,-0.0015654102,-0.003146085,0.0010460946,0.0014406713,other,en
SOIYXSW12A8AE4885B,-0.0013807259,-0.0084660435,-0.0090441,-0.004681485,0.0041942517,0.00784613,-0.004893659,-0.0032657096,ccm,en
SOAESFB12A8C13573F,-0.00013097061,-0.00018805591,0.00077370496,-0.0016705934,-0.0011863996,-0.00069203787,0.0013127401,6.590644e-05,other,en
SORSTPO12AB017FE28,-5.1626703e-06,0.00037743757,0.0008669088,0.00206892,-0.00082395517,-0.0022972878,-0.00037577562,0.0014713313,other,en
SOIFKVI12A8C131696,8.323812e-06,0.00012009591,0.00088920514,0.00032261014,-0.0010584582,-0.0008588787,-0.0002313531,0.00052133296,other,en
SOPJHMG12A6D4FA978,0.0019194987,-0.003372062,-0.0002792281,-0.0015671942,0.003275463,0.00068278145,-0.0025999309,-0.0020773476,country rock,en
SOENUOD12AB0188E35,0.00041550514,0.0003636945,0.0023002264,0.0010395925,-0.0008352782,0.00041720364,-0.0022847054,9.2661474e-05,other,en
SOQTOMY12AB0184AAE,-0.0014056469,-0.002557801,-0.0011362415,-0.002396008,0.0007715253,-0.0014587007,0.0026905406,0.0012087915,other,en
SOITFJA12AB01824A9,-0.00027833332,-0.00082231965,0.0008985078,-0.0025643706,-0.0007341567,0.0003829226,0.0009755413,-0.00033798255,hip hop,en
SONBAWZ12A8C135A8B,0.00010012626,0.00050524715,0.0007856245,-0.0020146407,-0.0019857916,-0.0011815978,0.0021607992,-0.000123668,other,en
SOJELTQ12A8C1301E2,-0.00091096654,-0.0010288991,-0.0008476111,0.0009841714,8.151145e-05,-0.0034896415,0.0018064203,0.0022780206,other,en
SOVMCUJ12A6D4F778E,0.00016019202,0.00011517666,0.001408582,-0.002430344,-0.0015863525,0.0003333846,0.000938341,-0.0006861966,other,en
SOEPVDO12A8AE48BF4,6.2197796e-05,0.00029664813,0.00096165144,-0.001029484,-0.0014968193,-0.0010333816,0.0011058729,0.00016682176,other,en
SOJJVKE12A8C139252,-0.002155901,-0.0054240916,-0.005959116,-0.0008130614,0.0023587798,0.0032214867,-0.0027917337,0.00023597851,ccm,en
SOCFAPK12AB018A10D,6.4185704e-05,-0.0008475757,0.00088306266,-0.000685066,-8.75236e-05,-0.00021532271,-0.000368834,6.592646e-05,other,en
SOOETML12A6D4F7704,-0.00012316357,5.7019293e-05,0.0007513934,0.0013072398,-0.0007014739,-0.0019443845,-6.609131e-05,0.0012629,other,en
SOAPTVO12A8C133113,-0.00016940746,-0.00086630415,0.001370804,-0.002103418,-0.000497925,0.0010455446,-0.00013714284,-0.00046811812,other,en
SOHHASC12A8C139D11,-0.003157395,0.0021662284,-0.00092807156,0.00043196976,0.0018646661,-0.0025039967,-0.001623342,-0.0018329881,other,en
SOMILKP12A8C1443E9,-0.00071028585,-0.0019057575,0.000669091,-0.0014878009,0.0006153183,0.00062108506,-0.00028657308,0.00031696213,other,en
SOASPIG12A6D4F7422,-0.00037060108,-0.00040654372,0.000138412,-0.0020639282,-0.0011611109,-0.0014091432,0.0024121148,0.00034940895,other,en
SOEBJPB12AB0188164,0.0005634432,0.0014692312,0.0012813489,-0.002832802,-0.0031047375,-0.00096042454,0.0027039042,-0.0008466942,other,en
SOGWDQX12AB0185701,9.2364266e-05,0.00016049156,0.001115096,-0.0024434943,-0.0016836604,-0.00018587708,0.0014952961,-0.0004965756,other,en
SONWOUM12AB018555E,-8.636282e-05,-0.0004956727,0.0010437528,-0.004771769,-0.0015975895,0.0010654116,0.0022725044,-0.0013436871,other,en
SOCDDCO12A6D4FBCF4,0.0001962966,0.0003051106,0.0015794367,0.00094335526,-0.0009148334,-0.0006837882,-0.0010472045,0.00054324744,other,en
SOBACBP12AB0188B9F,2.1932065e-05,-0.00072860764,0.001831682,-0.002943121,-0.0007749351,0.0019604294,-0.00032912614,-0.0011248179,other,en
SOLQBAW12AB0184198,-0.00017768762,-0.0003583841,0.00088041264,-0.00061710924,-0.0007310803,-0.0007151542,0.00037654955,0.00042818487,other,en
SOYQIME12AB017F31F,0.00194946,0.0002943175,0.0022698508,-0.0034444127,-0.0014011443,0.002651954,-0.0014397451,-0.003245485,other,en
SOZVNIV12A8C133A48,-0.0019807927,-0.0033680787,-0.003967608,0.0018604156,0.001451167,-0.00033311546,-0.0015265592,0.0021296688,other,en
SOMNRTW12AB0185CDE,0.00051857927,0.0012580222,0.0016660936,0.0011753384,-0.0018267314,-0.0014765644,-0.00039472478,0.0005187276,country rock,en
SOJPDXW12A8C135D6A,-0.00026209874,-0.0006543044,0.0010420582,0.0010531899,1.6313512e-05,-0.0007409258,-0.0011200621,0.0010092701,hip hop,en
SOLTMLK12AB018A1CB,-0.00091149996,-0.0025619483,0.0006679741,-0.0018459465,0.0012032937,0.0013296381,-0.00072634174,0.00021462794,other,en
SOJEQCC12A6D4F7B01,-0.0002755517,-0.000503866,0.0008794401,0.0017788094,1.5524449e-05,-0.0013863612,-0.0010967739,0.0014011897,other,en
SOCFXKC12A8C13E150,0.0008373449,0.00149007,0.0020344134,-0.0043766163,-0.0034194044,0.0010311026,0.002052336,-0.00208446,post-grunge,en
SOQBOUQ12A8C1372F4,0.00032345927,0.00042577088,0.001901765,0.0010279249,-0.0009664212,-0.00029035285,-0.0015314394,0.00035256054,other,en
SOFTRVP12AAF3B23A3,5.014043e-05,0.00032323692,0.001126302,0.0020874366,-0.00072162936,-0.0018279133,-0.00088568684,0.0013073906,other,en
SOBJZRJ12A8C13EB0C,0.00034863502,0.0006356267,0.0012302638,-0.0058434457,-0.0030021588,0.0007119365,0.003652528,-0.001970741,ccm,en
SOJHOTE12AB018B253,0.00027538545,-0.0018782639,-0.0009644602,-0.0036300067,-0.00020765187,0.0022910088,-0.0003518695,-0.0019537583,other,en
SOHMAOS12A8C134A75,-0.00041456346,-0.001363772,0.00084471866,-0.004943939,-0.0007764399,0.0015769638,0.0018631038,-0.0012246938,other,en
SOWPPKS12AB018E2F5,0.00017980672,0.0004404965,0.0013165665,0.00027226843,-0.0012640127,-0.0010139178,-8.896971e-05,0.00044210302,other,en
SOKUTVW12A6310D81B,0.0032694368,-0.0026457692,0.0007304185,0.00078583136,0.0036218609,0.0009764172,-0.005612323,-0.0026718369,hip hop,en
SOZRYQY12AB0188BE0,-0.0006753061,-0.0012844442,0.0016491082,-0.0007040724,-0.00200857,-0.0008984776,-0.00023619551,0.0022829366,other,en
SOACUIU12A6D4F715B,-0.00014929578,-0.00038685557,0.0009882482,-0.0009495076,-0.00076709525,-0.00040103775,0.00034796866,0.0002236655,other,en
SODKDRR12AB0186636,-0.0006106362,-0.0012075687,0.0003098906,-0.0004945602,8.4113795e-05,-0.0009303037,0.00046135858,0.0009147781,other,en
SOLJYHM12AB0186497,-0.002133491,-0.0046421913,-0.0038023456,-0.0041732397,0.0011883713,0.0039718,-0.0004959293,-0.000697257,latin jazz,en
SOPBSOW12AB01851A8,0.002144549,-0.002586062,0.0006007635,0.0046564434,-0.007491418,-0.0029699774,0.0027045882,0.00032314193,dancehall,en
SOCQBIM12A8C14419E,0.00013762387,0.0005113082,0.0013616094,0.0038816752,-0.0004310992,-0.0022096056,-0.0021053534,0.001858505,other,en
SOMGPML12A8C13AE8C,0.00038971147,0.0011280989,0.0014123512,0.0019326955,-0.0015448958,-0.0020301407,-0.000506022,0.0010022796,other,en
SOUCHOR12A58A81155,-0.0011552855,-0.0022700382,-0.0015241278,-0.0023740754,5.906727e-05,0.0006884821,0.0008316701,0.0001659356,other,en
SOBFTYI12AB01849FC,-0.0001579537,-0.0005459129,0.0010763248,-0.0017491393,-0.0007878414,0.00015424658,0.00048579462,-0.00014725141,other,en
SOIBGHG12A6D4F7514,-0.0004021217,-0.00066330703,0.0004632176,-0.00014034845,-0.00036479556,-0.0012863539,0.0005318867,0.0009199567,other,en
SOQHIVE12A8C143339,-0.00013710978,-0.00026330212,0.0009316396,-0.0004282687,-0.00077395514,-0.0007795682,0.00027615298,0.00046366733,other,en
SOBFLPE12A6D4F8687,0.00030946115,0.0008737617,0.0013140474,0.0006154198,-0.0016261985,-0.0015227599,0.0001476584,0.00055475486,other,en
SOEYLSW12A8C131366,-0.0013224358,-0.0031932173,-0.0016166805,-0.0035446994,0.0005357154,0.0032048728,-0.00058450364,-0.0007986361,other,en
SOLTWNN12A8C13FE24,-0.00038786465,-0.0005579535,0.0004892638,0.0010986421,-0.00016083708,-0.0017523393,-9.93358e-05,0.0013939762,other,en
SOYDJRJ12AC4685EDB,-5.1638694e-05,-0.000473544,0.0012084908,-0.003902685,-0.0013774999,0.0010261321,0.0015269546,-0.0011066422,other,en
SOHDSGQ12A8C141B05,-0.00012885325,-0.00029863557,0.0009251478,-0.0014227238,-0.000986151,-0.00042615365,0.00080605503,7.042289e-05,other,en
SOHMJUP12AC4687BA0,-2.3149187e-05,-0.00019778078,0.001288924,-8.689612e-05,-0.00069905387,-0.00036479253,-0.00046499725,0.00035611447,other,en
SOCVXPM12AB0184AC4,-0.00041846966,-0.000696504,0.00040127267,-0.0006825309,-0.00047550874,-0.0011772197,0.00090775546,0.0007457766,other,en
SORABBL12A58A7C15E,4.867732e-05,0.00025224965,0.0011716713,0.0016980413,-0.0007380097,-0.0015592519,-0.0008165203,0.0011246926,other,en
SOKJDLN12AB01826D9,-0.00080127,-0.0019454472,0.00019036385,-0.0041112956,-7.405691e-05,0.0007457994,0.0019585197,-0.0004128022,other,en
SOLYPRP12AB017D90F,-3.9232662e-05,3.9421022e-05,0.0010834404,0.001485955,-0.0005853411,-0.0014419546,-0.0007544812,0.0011121361,other,en
SOEMTZO12A8151DD78,-0.00022167084,-0.0011643758,0.0012555793,-0.005597191,-0.0010787633,0.002291713,0.0017137863,-0.0017765779,other,en
SOKBEGN12A8C142678,-0.0029096105,-0.004611017,-0.0073693073,0.0003165882,0.0010992023,0.00033034664,-0.001337267,0.0035498152,post-grunge,en
SOOMYIJ12A8C133601,0.0004308112,0.0009401967,0.0016762805,0.00069047697,-0.0016177567,-0.0010116771,-0.00045296503,0.0003367383,other,en
SOHGXBL12AB0183D01,0.00061730476,0.0012496016,0.002119684,0.0023943204,-0.0014414701,-0.0011300212,-0.0018621674,0.00070374226,dancehall,en
SOMQNVZ12AC468A9AD,0.00014229107,0.00040016742,0.0011156041,-0.001211701,-0.001624257,-0.0008123927,0.0010432536,-1.6617589e-05,other,en
SONCWFW12A8AE4702B,0.0002506338,0.00020063668,0.001977113,0.002075404,-0.000461075,-0.00031371973,-0.0024638206,0.0007369695,pop rock,en
SOUOIBI12AC3DFB10A,0.0053829052,-0.0027971258,0.0013747012,-0.0024425779,0.0038280971,0.003408039,-0.006528458,-0.0061532687,other,en
SOAFNMG12A8C136D00,-0.00054204266,-0.0010225424,0.000227927,-0.0020262077,-0.000501457,-0.00071993377,0.0016353093,0.0003426657,other,en
SOPMIMB12A8C13C87E,-0.00031133473,-0.0003072475,0.0004513571,0.0007487703,-0.00051284395,-0.0019234922,0.00040545594,0.0012632222,other,en
SOMNBNO12A8C1430D2,0.0006476423,0.0003171796,0.0020749364,0.001440201,-0.00059864495,-1.931563e-05,-0.0024077746,0.00011499738,other,en
SODPYOG12A8C136332,0.000121993595,0.0002365578,0.0014814476,0.002108151,-0.0005698127,-0.0011724969,-0.0015934268,0.0010818462,other,en
SOZLDWX12AB0181A32,1.706474e-05,0.0006198357,0.00068312895,0.0022159554,-0.0010671446,-0.0028669974,9.565428e-05,0.0016391557,other,en
SOASRSU12AC960D99A,-0.00062375737,-0.00091588637,0.00033911515,0.004827125,0.0011128557,-0.0029229894,-0.0022646254,0.00301649,other,en
SOUTDGY12A8C13F17A,-0.00048105197,-0.00097412197,0.00038599805,-0.002080245,-0.0005394403,-0.00048539974,0.0014404706,0.0002114228,blues-rock,en
SOIYUEY12AB0184151,0.0007387814,0.0015516514,0.0021042745,0.0010038428,-0.002101967,-0.0009626718,-0.00076705497,0.00013625296,other,en
SOSPGMD12AB0180C42,0.0006992514,0.0007972,0.001318886,0.0008335579,-0.0013282339,-0.001484558,-0.00037457375,0.00025982503,other,en
SODHAHY12A58A8024A,8.014531e-05,0.0007210914,0.00046761497,-0.002052877,-0.0022693186,-0.001886338,0.0029405039,6.1758794e-05,other,en
SOLKVTJ12A6D4FC610,-0.00017418608,-0.0006136028,0.0010898361,-0.0018184185,-0.000733046,0.00026056264,0.00043495465,-0.00017998926,other,en
SOJBWKS12A8C135255,-0.00063456304,-0.0011864151,0.0002148347,-0.0003113784,9.2585105e-05,-0.0011669453,0.0005437974,0.0010511507,other,en
SOZRJUQ12A81C1F779,-1.9299448e-05,-0.00012418488,0.0012441109,0.00023712404,-0.0007015547,-0.00061304215,-0.000496204,0.0005119918,other,en
SOCHEWB12AC4685ED1,-0.00041010126,-0.00069737434,0.0004875802,4.6310946e-05,-0.00027922797,-0.0012779739,0.0003528148,0.0009807139,other,en
SOMASOQ12AB018ACC8,-0.00025055988,-0.00077795284,0.00100632,-0.0017879419,-0.00056925905,0.000260924,0.0004012836,-0.00010122219,other,en
SOHHZTL12A8C1363B4,0.00062878936,0.0016983198,0.0013750357,0.00086269714,-0.0023881167,-0.002243613,0.0006759092,0.00051991176,other,en
SOUBKZQ12AB0188926,-0.00032950833,-0.00085142255,0.0007989871,-0.0019137263,-0.0005581288,2.797693e-05,0.00075652124,-7.5246207e-06,other,en
SOCJPYJ12AB0188BCC,-0.00013333617,-0.00046825688,0.0012905186,0.0010638572,-0.00013306434,-0.0005031917,-0.0013721182,0.00083456235,other,en
SOHHLEA12AB017BD6E,0.00021940353,2.5994144e-05,0.0017807992,-0.0016329288,-0.0012358023,0.00075961463,-0.00023333542,-0.00061081536,other,en
SOBKJPO12AC3DFA006,-0.00030429487,-0.0030082706,-0.0009905687,-0.0035343114,0.0014393406,-0.00033652782,0.0017353389,-0.00040406082,other,en
SOHWHDA12AC3DF5493,0.000517883,0.00169473,0.0010441272,-0.0004744809,-0.002788471,-0.0023417268,0.0020206692,0.00024723727,other,en
SOCVJVC12A67FFB40C,-6.670307e-05,0.00033202674,0.00039107807,-0.001975296,-0.0018607238,-0.0016879383,0.0026491187,0.00016877102,blues-rock,en
SOIHEVW12A8C13D051,0.00021672994,-7.946836e-05,0.001970256,0.0007479638,-0.0005417875,0.0006959727,-0.0022850959,8.7320805e-05,roots reggae,en
SOQTEHM12A8C1388E6,0.00077105465,0.0004265085,0.0019677226,-0.0016584508,-0.0016984262,0.0021739798,-0.0016541535,-0.001607745,roots reggae,en
SOIDUUW12A8C13DF25,-8.119107e-05,-0.00042842655,0.0013107399,-0.00051324256,-0.00056362525,2.1194108e-05,-0.0004906617,0.00018438185,other,en
SOWFODK12A6D4FD35E,-0.00015528209,-0.0005282331,0.0010132602,-0.0024388954,-0.0009879975,0.00026504882,0.0009953855,-0.00038318243,other,en
SOKYOBT12A6D4FBBB0,-0.00046487467,-0.00069011934,0.00048580946,0.0026864447,0.00037039863,-0.0021695932,-0.0011058073,0.0020429203,other,en
SOXMJIX12A8C13C3FE,-2.7276692e-05,0.00016154209,0.00090374995,0.00038203225,-0.0010152117,-0.0014786627,0.00028835936,0.00078175496,blues-rock,en
SOZAPQT12A8C142821,-0.00028199388,-0.00010567717,0.00028390065,0.0001724977,-0.00089136744,-0.002187905,0.0012112884,0.0011317879,other,en
SOQMSPF12AB018C5DF,0.0008983236,0.0019073971,0.0024312963,0.0037791496,-0.0017199606,-0.0016710823,-0.0025373234,0.0009966758,other,en
SOALKSA12A8C140F94,-6.818387e-05,-0.00013474561,0.0010409902,-0.00030318648,-0.0008579,-0.00075718295,0.00014383579,0.00043226918,other,en
SOUZLIE12AB0186874,5.6924182e-05,0.00013115909,0.0011605846,-0.000628151,-0.0011940321,-0.00069120806,0.0003784038,0.00020446489,blues-rock,en
SOABFQI12A58A7D162,0.00029033818,0.0003695963,0.0017539689,-0.00019864179,-0.0012376546,-7.310044e-05,-0.00064944196,-3.7502963e-05,other,en
SOZLEZA12A58A7EE61,-0.0018151408,-0.003436083,-0.0047825524,-4.6858564e-05,0.0004137857,0.00329395,-0.0030397214,0.000104361214,ccm,en
SOBLAUT12AB01830D0,7.969304e-05,0.00020179246,0.0012984325,0.001165403,-0.0007981437,-0.001127298,-0.0007877671,0.00082828663,other,en
SOTDFAQ12A6D4FB3E1,-0.00040474068,-6.8558846e-05,7.3796255e-05,0.0036941683,-8.660648e-05,-0.0037437277,-0.00034983642,0.0026869178,other,en
SOTHMMZ12A58A7EA1D,8.188211e-05,-0.00014087232,0.0017568915,0.001995381,-0.0001639484,-0.0003418671,-0.0023736549,0.00087445835,other,en
SOOCAJK12AB01866EE,2.2578053e-05,-0.00043454953,0.0015937816,-0.0017328691,-0.000815419,0.00089991,-0.00030553248,-0.0004962841,other,en
SOOGZTT12AB018A256,0.00109939,-0.00031682197,0.0016568834,-0.003385676,-0.000951251,0.0015308307,-0.00013045035,-0.002118214,other,en
SOAMOSF12A8C13DCBC,0.0002372769,2.8284267e-06,0.00156594,-0.0056291297,-0.0022415544,0.0017622616,0.0023371875,-0.0020712856,other,en
SOAWJZF12A6D4F7DE1,-0.00020853814,0.000102021266,0.00032628048,0.0003814306,-0.0010469088,-0.0023749676,0.0012249467,0.0011742883,other,en
SOBUVHE12A8C1408D0,0.0004040486,0.00057697576,0.0018006315,-0.0018165465,-0.001847065,0.00035758968,0.00037283497,-0.00073234737,other,en
SOYFAOH12AB017D723,-0.00020579831,-0.00046752114,0.0010561736,0.0013816152,-9.243586e-05,-0.0009955885,-0.0011446378,0.0011201589,other,en
SOYWKEZ12AB0185F3B,-0.0005156576,-0.000598453,0.00013468706,0.0018093288,8.356292e-07,-0.0025367215,7.631024e-05,0.0019211266,other,en
SODEFJQ12AB0185C52,-0.00066148315,-0.0012243395,-0.00041491387,-0.0026851315,-0.0007093864,-0.0001101559,0.001752343,-1.3642479e-05,other,en
SOLXXRJ12A6D4F7260,0.00028856052,0.00072648097,0.0015871101,0.0025345255,-0.00119342,-0.0006190073,-0.0022499561,0.00028505456,other,en
SOJSKKY12A8C134B10,5.902257e-07,0.00053853216,0.00088638876,0.004445293,-0.00039537973,-0.003204302,-0.0015739938,0.0024035857,other,en
SOMNYPH12AB017F456,0.00035632763,0.000850481,0.0013808748,-0.0010399893,-0.002003609,-0.0008387156,0.00093078054,-0.00015437603,other,en
SOWIBYR12AB017EB19,-0.0011632784,-0.0023542773,-0.000547839,-0.002967503,0.00051388564,-0.00048288424,0.0021940507,0.0005699033,other,en
SOFODDW12AB0182616,0.00090044877,0.002478366,0.0017112462,0.0020488892,-0.0028616083,-0.0027927514,0.00023352029,0.0007634419,country rock,en
SOASQPW12AB01888D6,-0.00060112926,-0.0010250444,-0.0018780488,-0.0029141624,-0.0017464799,0.0019667726,0.00039175153,-0.0010789875,gangster rap,en
SOSRWME12A6D4FB7DE,-0.0005708168,-0.0010467507,-0.00039763178,0.0015578028,5.959766e-06,-0.0002916921,-0.0017172641,0.0010891291,blues-rock,en
SOHYCFT12AB0189B7F,0.0004261852,0.00022118213,0.002081507,-0.004441688,-0.002088249,0.0020171627,0.0010020724,-0.0019548452,other,en
SOSGVRE12AB01832AC,-0.00027153955,-0.0009977426,0.0010839428,-0.0030505043,-0.00064427056,0.0010083681,0.00075532775,-0.00064743124,other,en
SOOIUAA12AB01870D5,0.0006781578,0.000916047,0.0026060077,0.0009876713,-0.0013691189,0.00044040103,-0.0022428595,-0.00016866392,other,en
SOWHHLO12CF5F8917D,-0.0024553896,-0.0033727633,-0.0053518848,-0.0014944505,0.0028632712,0.0012869164,0.0029527177,0.004606178,dance pop,en
SOEWDGW12A58920580,-9.242247e-05,-6.4758584e-05,0.0005639283,0.0031052772,-0.0001415005,-0.0029325066,-0.0006399737,0.002331039,blues-rock,en
SOICCPU12A8C138AC4,0.0012529886,-0.00016395655,0.0001821419,-0.0016182456,-0.0006875978,-0.0015780013,0.0011506891,-0.0009365976,hip hop,en
SOXUVWM12AB018BE30,0.0002434993,0.0006749141,0.0013567321,0.0013040062,-0.00124261,-0.0015036091,-0.0005031433,0.0008152388,other,en
SOMTMGI12A8C138611,0.00013736112,-0.00024907105,0.00199629,0.0009425301,-0.00027587824,0.00050120987,-0.0023058543,0.00029661134,other,en
SOTXBEP12A8C1377BA,9.4306306e-05,0.000683466,0.00075052644,0.00043970533,-0.0015642638,-0.0022198753,0.0010299105,0.00087563926,other,en
SOKUCRV12AB017F645,0.0007614003,-0.0009019007,0.0016021619,-0.0018802304,-2.223486e-05,0.0014559207,-0.0013657585,-0.0013435632,other,en
SODSXCY12AAA8C598D,9.01852e-05,-0.0002202671,0.0018499416,0.0016511064,-0.0001527383,-2.2659078e-06,-0.0024199062,0.0006782999,other,en
SOKMGFN12AB0180B99,-8.566643e-05,-0.00040784292,0.00084605557,7.079169e-05,-0.000690727,0.0005453825,-0.0013716226,9.341305e-05,post-grunge,en
SOHLAGO12AB0188518,-4.4064713e-05,0.00058639236,0.00044938712,0.0015059076,-0.0012470654,-0.0029842006,0.0008605006,0.0015132469,ccm,en
SOFOHYX12A6D4F814D,-7.033965e-05,0.00048424164,0.00057303277,0.00283893,-0.0007897869,-0.0031342292,-0.0001937775,0.001972252,other,en
SOCKVDU12A58A7CB2B,-0.0006677654,-0.0016295426,0.0029713549,-0.0022466518,0.00020866981,0.0022548381,-0.0021136394,-0.00071532745,roots reggae,en
SOKVOPA12A8C1407BC,-0.00019963284,-0.0006823363,0.0013346985,0.0015617684,0.00021900772,-0.00040415674,-0.0019342941,0.0010183272,other,en
SOXNVHD12A8C13CD75,0.0011216803,-0.00060212705,-0.0005724679,0.0024019573,0.0007644375,-0.0037432918,-0.00044754148,0.0009335987,country rock,en
SOULDME12AB01887C6,-0.0007940958,0.0008051917,0.0024877274,-0.005196307,-0.0005665737,0.002768009,0.003872959,-0.002696027,progressive house,en
SOVCDEV12A6D4FCD04,-0.00051163335,-0.0011700904,0.00053657626,-0.0015844423,-0.00018945383,-0.00022691023,0.0007139398,0.000321527,other,en
SOCQLKZ12AB0183796,-0.00048254675,-0.001256296,0.0010385521,0.0023650192,0.0009637866,-0.0006430987,-0.0024318164,0.001576581,other,en
SOCRJDR12A8C139007,-0.0011741327,-0.003009162,-0.00011068082,-0.0064390097,0.00039584818,0.0019858694,0.0027328837,-0.0010795239,other,en
SOFSQER12AB0187CE5,0.00016808987,0.0008216165,0.0009262564,0.0013512261,-0.0014515978,-0.0023596957,0.00035514915,0.001115107,other,en
SOODOVP12A6701E939,0.0004319842,0.00063539203,0.0018382731,-0.0017598346,-0.001887181,0.00034798216,0.0003335257,-0.00073854905,hip hop,en
SOXWQWO12A8C13BF20,-0.00090442796,-0.0024191095,-0.00067138986,-0.006285129,-0.0005897959,0.0032445686,0.0016572359,-0.0018495489,post-grunge,en
SOXQPRR12AB018091F,-0.00036614074,-0.0006006565,0.00041814754,-0.0014813002,-0.0007706232,-0.00096883904,0.0014166879,0.00040728645,other,en
SOOIXVH12AC3DF9B00,-0.0008958351,-0.0015991242,-0.0003748373,-0.00069290586,0.00038319104,-0.00026636198,0.00023397245,0.0008780407,other,en
SOQLCJK12AB018DB42,-0.0014586631,-0.0025166087,-0.0026951623,0.0004349202,0.0006048945,-8.5307285e-05,-0.0006680009,0.0013062768,dance pop,en
SORVFBF12A8AE488AE,0.00036187784,0.00083474396,0.0017508486,0.0033211438,-0.00084185414,-0.0016730754,-0.0021478639,0.0013507335,pop rock,en
SOHMODT12A8C13735C,0.00031733338,0.0012605526,0.0011774454,0.0041927304,-0.0011566863,-0.0032910276,-0.0012294478,0.0020609358,blues-rock,en
SOLLVWH12A6D4FAA5A,0.0012049028,0.00076943403,0.0025526804,0.0008604508,-0.0008118787,0.0005658148,-0.0024649375,-0.00078996643,other,en
SOYQDMK12A58A799E3,0.00024134631,0.00075160665,0.0012302368,0.00088249333,-0.0014471007,-0.001639924,2.4084933e-05,0.0007262137,other,en
SOOJJYM12A8C144778,0.0004325112,0.00079543144,0.001790277,-4.0456653e-05,-0.0016319754,-0.00044956896,-0.00038403133,-2.4912879e-05,other,en
SOUBTXD12A8C141B4E,0.00036670663,0.0006206259,0.0017358279,-0.0002768878,-0.0015191771,-0.00030278508,-0.00032948097,-7.238798e-05,other,en
SOCYRFO12AB018367B,1.2962497e-05,-0.00036059367,0.0014735218,-0.0017649699,-0.00091911573,0.00064620096,-8.353032e-06,-0.00043277722,other,en
SOVYUWD12A5891E85F,0.00014208874,0.00021302933,0.0013443968,-0.00097636133,-0.0013356477,-0.00034614,0.00033556577,-6.447965e-05,other,en
SOWIMLB12AC468D1F3,-0.0010590033,-0.002187036,-0.000119479606,0.00026685372,0.0012155965,-0.0010094056,-0.00017955992,0.0015712483,other,en
SOZMHGF12AB017E01C,-0.0003586776,-0.00068429066,0.00042034872,-0.0030410588,-0.0010723249,-0.00036874972,0.0021989332,-0.00021608453,other,en
SOWPTXM12AF729D122,-0.0003268296,-0.00094701396,0.0009604726,-0.00133802,-0.00029010093,0.00018735044,6.479956e-05,0.00012109848,other,en
SOQZOZZ12A6D4F8134,-1.5475438e-05,-0.0005398514,0.0017964803,0.0011400599,4.128297e-05,0.00036823563,-0.0023556966,0.00052877655,other,en
SOCBEID12A58A79E49,0.00012859248,0.000298867,0.0012390529,-0.00045548566,-0.0013115144,-0.00077077653,0.00031103473,0.00021056226,other,en
SOGTMTG12A8C130480,0.0006162665,0.0008728411,0.0023770798,0.00023153238,-0.0015496642,0.000355307,-0.0014701965,-0.0003157379,roots reggae,en
SOCVTWK12AB0187F54,0.00031201437,0.00046223588,0.0019299269,0.0024722256,-0.00063989137,-0.00075944513,-0.00234781,0.0009119953,other,en
SOVKRNJ12CF5F876BB,-0.0007324697,-0.0014530183,9.425462e-05,-0.0012789499,0.000107434345,-0.0008020224,0.001029308,0.0007599965,other,en
SOJKKDN12A8AE47D54,-0.0003986027,-0.00084557245,0.00054131343,-0.0019832812,-0.00062297855,-0.0003779875,0.0012446395,0.00013775099,other,en
SOEGRMM12AB01856CB,-0.00095109816,-0.002021649,2.9516057e-05,-0.00036051497,0.0009126561,-0.0007035248,7.4431766e-05,0.0012083198,other,en
SOLXSAG12AB01874BD,0.00019919197,0.0009136405,0.0010323881,0.0026571397,-0.0012043216,-0.0027042832,-0.00046422798,0.0015629078,other,en
